object_type,track_id,frame_num,speed_kmh,total_distance_m
players,1,123,20.80636069876886,13.089419382086435
players,1,124,20.80636069876886,13.089419382086435
players,1,125,16.026782489892245,14.016895220621866
players,1,126,16.026782489892245,14.016895220621866
players,1,127,16.026782489892245,14.016895220621866
players,1,128,16.026782489892245,14.016895220621866
players,1,129,16.026782489892245,14.016895220621866
players,1,130,8.702359632295982,14.520503995638993
players,1,131,8.702359632295982,14.520503995638993
players,1,132,8.702359632295982,14.520503995638993
players,1,133,8.702359632295982,14.520503995638993
players,1,134,8.702359632295982,14.520503995638993
players,1,135,3.2366965677791226,14.707812824792878
players,1,136,3.2366965677791226,14.707812824792878
players,1,137,3.2366965677791226,14.707812824792878
players,1,138,3.2366965677791226,14.707812824792878
players,1,139,3.2366965677791226,14.707812824792878
players,1,140,5.099811310685118,15.00294079416123
players,1,141,5.099811310685118,15.00294079416123
players,1,142,5.099811310685118,15.00294079416123
players,1,143,5.099811310685118,15.00294079416123
players,1,144,5.099811310685118,15.00294079416123
players,1,145,3.829057701197028,15.22452978149902
players,1,146,3.829057701197028,15.22452978149902
players,1,147,3.829057701197028,15.22452978149902
players,1,148,3.829057701197028,15.22452978149902
players,1,149,3.829057701197028,15.22452978149902
players,1,150,9.013863491679421,15.746165400230469
players,1,151,9.013863491679421,15.746165400230469
players,1,152,9.013863491679421,15.746165400230469
players,1,153,9.013863491679421,15.746165400230469
players,1,154,9.013863491679421,15.746165400230469
players,1,155,3.7229374604181693,15.961613169930594
players,1,156,3.7229374604181693,15.961613169930594
players,1,157,3.7229374604181693,15.961613169930594
players,1,158,3.7229374604181693,15.961613169930594
players,1,159,3.7229374604181693,15.961613169930594
players,1,160,11.893147920341814,16.649874044950376
players,1,161,11.893147920341814,16.649874044950376
players,1,162,11.893147920341814,16.649874044950376
players,1,163,11.893147920341814,16.649874044950376
players,1,164,11.893147920341814,16.649874044950376
players,1,165,9.369604089238392,17.192096503818338
players,1,166,9.369604089238392,17.192096503818338
players,1,167,9.369604089238392,17.192096503818338
players,1,168,9.369604089238392,17.192096503818338
players,1,169,9.369604089238392,17.192096503818338
players,1,170,6.135343208340088,17.547151087634315
players,1,171,6.135343208340088,17.547151087634315
players,1,172,6.135343208340088,17.547151087634315
players,1,173,6.135343208340088,17.547151087634315
players,1,174,6.135343208340088,17.547151087634315
players,1,175,5.317513012604469,17.854877535123
players,1,176,5.317513012604469,17.854877535123
players,1,177,5.317513012604469,17.854877535123
players,1,178,5.317513012604469,17.854877535123
players,1,179,5.317513012604469,17.854877535123
players,1,180,12.856375710927324,18.598880759134996
players,1,181,12.856375710927324,18.598880759134996
players,1,182,12.856375710927324,18.598880759134996
players,1,183,12.856375710927324,18.598880759134996
players,1,184,12.856375710927324,18.598880759134996
players,1,185,6.196444382309248,18.957471290518633
players,1,186,6.196444382309248,18.957471290518633
players,1,187,6.196444382309248,18.957471290518633
players,1,188,6.196444382309248,18.957471290518633
players,1,189,6.196444382309248,18.957471290518633
players,1,190,8.188364056161877,19.43133495117615
players,1,191,8.188364056161877,19.43133495117615
players,1,192,8.188364056161877,19.43133495117615
players,1,193,8.188364056161877,19.43133495117615
players,1,194,8.188364056161877,19.43133495117615
players,1,195,20.647454603289393,20.626210796273917
players,1,196,20.647454603289393,20.626210796273917
players,1,197,20.647454603289393,20.626210796273917
players,1,198,20.647454603289393,20.626210796273917
players,1,199,20.647454603289393,20.626210796273917
players,1,200,1.4730796293063058,20.71145846000692
players,1,201,1.4730796293063058,20.71145846000692
players,1,202,1.4730796293063058,20.71145846000692
players,1,203,1.4730796293063058,20.71145846000692
players,1,204,1.4730796293063058,20.71145846000692
players,1,205,1.6904483889386575,20.809285334366795
players,1,206,1.6904483889386575,20.809285334366795
players,1,207,1.6904483889386575,20.809285334366795
players,1,208,1.6904483889386575,20.809285334366795
players,1,209,1.6904483889386575,20.809285334366795
players,1,210,1.5238686439414497,20.89747217718748
players,1,211,1.5238686439414497,20.89747217718748
players,1,212,1.5238686439414497,20.89747217718748
players,1,213,1.5238686439414497,20.89747217718748
players,1,214,1.5238686439414497,20.89747217718748
players,1,215,1.5200336566414543,20.98543708787275
players,1,216,1.5200336566414543,20.98543708787275
players,1,217,1.5200336566414543,20.98543708787275
players,1,218,1.5200336566414543,20.98543708787275
players,1,219,1.5200336566414543,20.98543708787275
players,1,220,0.3824855771746541,21.007571669885174
players,1,221,0.3824855771746541,21.007571669885174
players,1,222,0.3824855771746541,21.007571669885174
players,1,223,0.3824855771746541,21.007571669885174
players,1,224,0.3824855771746541,21.007571669885174
players,1,225,2.173596261676837,21.133358490584065
players,1,226,2.173596261676837,21.133358490584065
players,1,227,2.173596261676837,21.133358490584065
players,1,228,2.173596261676837,21.133358490584065
players,1,229,2.173596261676837,21.133358490584065
players,1,230,2.02491537373262,21.25054109323063
players,1,231,2.02491537373262,21.25054109323063
players,1,232,2.02491537373262,21.25054109323063
players,1,233,2.02491537373262,21.25054109323063
players,1,234,2.02491537373262,21.25054109323063
players,1,235,3.803649024419344,21.470659671032674
players,1,236,3.803649024419344,21.470659671032674
players,1,237,3.803649024419344,21.470659671032674
players,1,238,3.803649024419344,21.470659671032674
players,1,239,3.803649024419344,21.470659671032674
players,1,240,2.6363494650685992,21.623226191001923
players,1,241,2.6363494650685992,21.623226191001923
players,1,242,2.6363494650685992,21.623226191001923
players,1,243,2.6363494650685992,21.623226191001923
players,1,244,2.6363494650685992,21.623226191001923
players,1,245,1.5343075302312867,21.712017136038455
players,1,246,1.5343075302312867,21.712017136038455
players,1,247,1.5343075302312867,21.712017136038455
players,1,248,1.5343075302312867,21.712017136038455
players,1,249,1.5343075302312867,21.712017136038455
players,1,250,1.5991003889296722,21.804557667805216
players,1,251,1.5991003889296722,21.804557667805216
players,1,252,1.5991003889296722,21.804557667805216
players,1,253,1.5991003889296722,21.804557667805216
players,1,254,1.5991003889296722,21.804557667805216
players,1,255,2.4780495499048327,21.947963313054338
players,1,256,2.4780495499048327,21.947963313054338
players,1,257,2.4780495499048327,21.947963313054338
players,1,258,2.4780495499048327,21.947963313054338
players,1,259,2.4780495499048327,21.947963313054338
players,1,260,2.3005340176974185,22.081096068708124
players,1,261,2.3005340176974185,22.081096068708124
players,1,262,2.3005340176974185,22.081096068708124
players,1,263,2.3005340176974185,22.081096068708124
players,1,264,2.3005340176974185,22.081096068708124
players,1,265,5.8193401165457646,22.41786343656378
players,1,266,5.8193401165457646,22.41786343656378
players,1,267,5.8193401165457646,22.41786343656378
players,1,268,5.8193401165457646,22.41786343656378
players,1,269,5.8193401165457646,22.41786343656378
players,1,270,1.615536459701471,22.511355129833543
players,1,271,1.615536459701471,22.511355129833543
players,1,272,1.615536459701471,22.511355129833543
players,1,273,1.615536459701471,22.511355129833543
players,1,274,1.615536459701471,22.511355129833543
players,1,275,2.669240113871639,22.665825043830743
players,1,276,2.669240113871639,22.665825043830743
players,1,277,2.669240113871639,22.665825043830743
players,1,278,2.669240113871639,22.665825043830743
players,1,279,2.669240113871639,22.665825043830743
players,1,280,1.8219097421385964,22.77125963538969
players,1,281,1.8219097421385964,22.77125963538969
players,1,282,1.8219097421385964,22.77125963538969
players,1,283,1.8219097421385964,22.77125963538969
players,1,284,1.8219097421385964,22.77125963538969
players,1,285,4.674509455054524,23.041775228853492
players,1,286,4.674509455054524,23.041775228853492
players,1,287,4.674509455054524,23.041775228853492
players,1,288,4.674509455054524,23.041775228853492
players,1,289,4.674509455054524,23.041775228853492
players,1,290,1.9136342870509628,23.152517953798572
players,1,291,1.9136342870509628,23.152517953798572
players,1,292,1.9136342870509628,23.152517953798572
players,1,293,1.9136342870509628,23.152517953798572
players,1,294,1.9136342870509628,23.152517953798572
players,1,295,1.1549927307494652,23.219357810902128
players,1,296,1.1549927307494652,23.219357810902128
players,1,297,1.1549927307494652,23.219357810902128
players,1,298,1.1549927307494652,23.219357810902128
players,1,299,1.1549927307494652,23.219357810902128
players,1,300,0.38500837660824966,23.24163838825214
players,1,301,0.38500837660824966,23.24163838825214
players,1,302,0.38500837660824966,23.24163838825214
players,1,303,0.38500837660824966,23.24163838825214
players,1,304,0.38500837660824966,23.24163838825214
players,1,305,1.9101120449638114,23.352177279743103
players,1,306,1.9101120449638114,23.352177279743103
players,1,307,1.9101120449638114,23.352177279743103
players,1,308,1.9101120449638114,23.352177279743103
players,1,309,1.9101120449638114,23.352177279743103
players,1,310,1.8144451108248385,23.457179890323243
players,1,311,1.8144451108248385,23.457179890323243
players,1,312,1.8144451108248385,23.457179890323243
players,1,313,1.8144451108248385,23.457179890323243
players,1,314,1.8144451108248385,23.457179890323243
players,1,315,2.793698990836205,23.618852285626264
players,1,316,2.793698990836205,23.618852285626264
players,1,317,2.793698990836205,23.618852285626264
players,1,318,2.793698990836205,23.618852285626264
players,1,319,2.793698990836205,23.618852285626264
players,1,320,2.988484984934066,23.79179701855069
players,1,321,2.988484984934066,23.79179701855069
players,1,322,2.988484984934066,23.79179701855069
players,1,323,2.988484984934066,23.79179701855069
players,1,324,2.988484984934066,23.79179701855069
players,1,325,4.606493149497473,24.05837648322068
players,1,326,4.606493149497473,24.05837648322068
players,1,327,4.606493149497473,24.05837648322068
players,1,328,4.606493149497473,24.05837648322068
players,1,329,4.606493149497473,24.05837648322068
players,1,330,6.389180217873108,24.42812070879204
players,1,331,6.389180217873108,24.42812070879204
players,1,332,6.389180217873108,24.42812070879204
players,1,333,6.389180217873108,24.42812070879204
players,1,334,6.389180217873108,24.42812070879204
players,1,335,5.370160099065371,24.738893862673137
players,1,336,5.370160099065371,24.738893862673137
players,1,337,5.370160099065371,24.738893862673137
players,1,338,5.370160099065371,24.738893862673137
players,1,339,5.370160099065371,24.738893862673137
players,1,340,8.342944049789086,25.22170312481371
players,1,341,8.342944049789086,25.22170312481371
players,1,342,8.342944049789086,25.22170312481371
players,1,343,8.342944049789086,25.22170312481371
players,1,344,8.342944049789086,25.22170312481371
players,1,345,3.937559253383029,25.449571137162266
players,1,346,3.937559253383029,25.449571137162266
players,1,347,3.937559253383029,25.449571137162266
players,1,348,3.937559253383029,25.449571137162266
players,1,349,3.937559253383029,25.449571137162266
players,1,350,10.567151000295112,26.061096079308975
players,1,351,10.567151000295112,26.061096079308975
players,1,352,10.567151000295112,26.061096079308975
players,1,353,10.567151000295112,26.061096079308975
players,1,354,10.567151000295112,26.061096079308975
players,1,355,18.713465030550037,27.14405123153988
players,1,356,18.713465030550037,27.14405123153988
players,1,357,18.713465030550037,27.14405123153988
players,1,358,18.713465030550037,27.14405123153988
players,1,359,18.713465030550037,27.14405123153988
players,1,360,28.596796969377667,28.798958463564052
players,1,361,28.596796969377667,28.798958463564052
players,1,362,28.596796969377667,28.798958463564052
players,1,363,28.596796969377667,28.798958463564052
players,1,364,28.596796969377667,28.798958463564052
players,1,365,36.0531314585646,30.885366534082838
players,1,366,36.0531314585646,30.885366534082838
players,1,367,36.0531314585646,30.885366534082838
players,1,368,36.0531314585646,30.885366534082838
players,1,369,36.0531314585646,30.885366534082838
players,1,370,3.8800607330124888,31.1099070857618
players,1,371,3.8800607330124888,31.1099070857618
players,1,372,3.8800607330124888,31.1099070857618
players,1,373,3.8800607330124888,31.1099070857618
players,1,374,3.8800607330124888,31.1099070857618
players,1,375,8.123027339530069,31.57998968642905
players,1,376,8.123027339530069,31.57998968642905
players,1,377,8.123027339530069,31.57998968642905
players,1,378,8.123027339530069,31.57998968642905
players,1,379,8.123027339530069,31.57998968642905
players,1,380,2.8314972876615956,31.743849483168727
players,1,381,2.8314972876615956,31.743849483168727
players,1,382,2.8314972876615956,31.743849483168727
players,1,383,2.8314972876615956,31.743849483168727
players,1,384,2.8314972876615956,31.743849483168727
players,1,385,7.05833674751227,32.15231804494606
players,1,386,7.05833674751227,32.15231804494606
players,1,387,7.05833674751227,32.15231804494606
players,1,388,7.05833674751227,32.15231804494606
players,1,389,7.05833674751227,32.15231804494606
players,1,390,13.909922882147145,32.9572904339592
players,1,391,13.909922882147145,32.9572904339592
players,1,392,13.909922882147145,32.9572904339592
players,1,393,13.909922882147145,32.9572904339592
players,1,394,13.909922882147145,32.9572904339592
players,1,395,18.23161001633339,34.01236045805257
players,1,396,18.23161001633339,34.01236045805257
players,1,397,18.23161001633339,34.01236045805257
players,1,398,18.23161001633339,34.01236045805257
players,1,399,18.23161001633339,34.01236045805257
players,1,400,3.2039112296683143,34.19777198754726
players,1,401,3.2039112296683143,34.19777198754726
players,1,402,3.2039112296683143,34.19777198754726
players,1,403,3.2039112296683143,34.19777198754726
players,1,404,3.2039112296683143,34.19777198754726
players,1,405,13.977956291303153,35.00668149514583
players,1,406,13.977956291303153,35.00668149514583
players,1,407,13.977956291303153,35.00668149514583
players,1,408,13.977956291303153,35.00668149514583
players,1,409,13.977956291303153,35.00668149514583
players,1,410,11.053870623125723,35.64637308213227
players,1,411,11.053870623125723,35.64637308213227
players,1,412,11.053870623125723,35.64637308213227
players,1,413,11.053870623125723,35.64637308213227
players,1,414,11.053870623125723,35.64637308213227
players,1,415,0.3917956455321718,35.66904644124872
players,1,416,0.3917956455321718,35.66904644124872
players,1,417,0.3917956455321718,35.66904644124872
players,1,418,0.3917956455321718,35.66904644124872
players,1,419,0.3917956455321718,35.66904644124872
players,1,420,3.5144677418795656,35.872429991126005
players,1,421,3.5144677418795656,35.872429991126005
players,1,422,3.5144677418795656,35.872429991126005
players,1,423,3.5144677418795656,35.872429991126005
players,1,424,3.5144677418795656,35.872429991126005
players,1,425,3.451782062072351,36.072185897495935
players,1,426,3.451782062072351,36.072185897495935
players,1,427,3.451782062072351,36.072185897495935
players,1,428,3.451782062072351,36.072185897495935
players,1,429,3.451782062072351,36.072185897495935
players,1,430,2.155069959727714,36.19690059423944
players,1,431,2.155069959727714,36.19690059423944
players,1,432,2.155069959727714,36.19690059423944
players,1,433,2.155069959727714,36.19690059423944
players,1,434,2.155069959727714,36.19690059423944
players,1,435,4.933478388070026,36.482402815771266
players,1,436,4.933478388070026,36.482402815771266
players,1,437,4.933478388070026,36.482402815771266
players,1,438,4.933478388070026,36.482402815771266
players,1,439,4.933478388070026,36.482402815771266
players,1,440,5.885321469448861,36.822988548956964
players,1,441,5.885321469448861,36.822988548956964
players,1,442,5.885321469448861,36.822988548956964
players,1,443,5.885321469448861,36.822988548956964
players,1,444,5.885321469448861,36.822988548956964
players,1,445,7.992423725898147,37.28551307013163
players,1,446,7.992423725898147,37.28551307013163
players,1,447,7.992423725898147,37.28551307013163
players,1,448,7.992423725898147,37.28551307013163
players,1,449,7.992423725898147,37.28551307013163
players,1,450,10.703835314310563,37.904947984154234
players,1,451,10.703835314310563,37.904947984154234
players,1,452,10.703835314310563,37.904947984154234
players,1,453,10.703835314310563,37.904947984154234
players,1,454,10.703835314310563,37.904947984154234
players,1,455,1.165170140618444,37.97237681173632
players,1,456,1.165170140618444,37.97237681173632
players,1,457,1.165170140618444,37.97237681173632
players,1,458,1.165170140618444,37.97237681173632
players,1,459,1.165170140618444,37.97237681173632
players,1,460,13.469556309954987,38.751865024117976
players,1,461,13.469556309954987,38.751865024117976
players,1,462,13.469556309954987,38.751865024117976
players,1,463,13.469556309954987,38.751865024117976
players,1,464,13.469556309954987,38.751865024117976
players,1,465,10.965351886280432,39.386433999018465
players,1,466,10.965351886280432,39.386433999018465
players,1,467,10.965351886280432,39.386433999018465
players,1,468,10.965351886280432,39.386433999018465
players,1,469,10.965351886280432,39.386433999018465
players,1,470,1.2707590042015375,39.45997329324309
players,1,471,1.2707590042015375,39.45997329324309
players,1,472,1.2707590042015375,39.45997329324309
players,1,473,1.2707590042015375,39.45997329324309
players,1,474,1.2707590042015375,39.45997329324309
players,1,475,5.405420695030479,39.77278699087217
players,1,476,5.405420695030479,39.77278699087217
players,1,477,5.405420695030479,39.77278699087217
players,1,478,5.405420695030479,39.77278699087217
players,1,479,5.405420695030479,39.77278699087217
players,1,480,5.380242784940067,40.08414363351916
players,1,481,5.380242784940067,40.08414363351916
players,1,482,5.380242784940067,40.08414363351916
players,1,483,5.380242784940067,40.08414363351916
players,1,484,5.380242784940067,40.08414363351916
players,1,485,8.831777932782577,40.59524189351815
players,1,486,8.831777932782577,40.59524189351815
players,1,487,8.831777932782577,40.59524189351815
players,1,488,8.831777932782577,40.59524189351815
players,1,489,8.831777932782577,40.59524189351815
players,1,490,5.801776590447696,40.9309928536135
players,1,491,5.801776590447696,40.9309928536135
players,1,492,5.801776590447696,40.9309928536135
players,1,493,5.801776590447696,40.9309928536135
players,1,494,5.801776590447696,40.9309928536135
players,1,495,6.9227181744601465,41.331613118339206
players,1,496,6.9227181744601465,41.331613118339206
players,1,497,6.9227181744601465,41.331613118339206
players,1,498,6.9227181744601465,41.331613118339206
players,1,499,6.9227181744601465,41.331613118339206
players,1,500,2.102895447943064,41.45330845676184
players,1,501,2.102895447943064,41.45330845676184
players,1,502,2.102895447943064,41.45330845676184
players,1,503,2.102895447943064,41.45330845676184
players,1,504,2.102895447943064,41.45330845676184
players,1,505,3.5132919847955524,41.65662396514121
players,1,506,3.5132919847955524,41.65662396514121
players,1,507,3.5132919847955524,41.65662396514121
players,1,508,3.5132919847955524,41.65662396514121
players,1,509,3.5132919847955524,41.65662396514121
players,1,510,14.28280166804282,42.48317498759739
players,1,511,14.28280166804282,42.48317498759739
players,1,512,14.28280166804282,42.48317498759739
players,1,513,14.28280166804282,42.48317498759739
players,1,514,14.28280166804282,42.48317498759739
players,1,515,2.8855694084710355,42.65016395799502
players,1,516,2.8855694084710355,42.65016395799502
players,1,517,2.8855694084710355,42.65016395799502
players,1,518,2.8855694084710355,42.65016395799502
players,1,519,2.8855694084710355,42.65016395799502
players,1,520,10.508763696215908,43.25831000522974
players,1,521,10.508763696215908,43.25831000522974
players,1,522,10.508763696215908,43.25831000522974
players,1,523,10.508763696215908,43.25831000522974
players,1,524,10.508763696215908,43.25831000522974
players,1,525,7.446030513838017,43.68921454885462
players,1,526,7.446030513838017,43.68921454885462
players,1,527,7.446030513838017,43.68921454885462
players,1,528,7.446030513838017,43.68921454885462
players,1,529,7.446030513838017,43.68921454885462
players,1,530,5.809432116030844,44.02540853705085
players,1,531,5.809432116030844,44.02540853705085
players,1,532,5.809432116030844,44.02540853705085
players,1,533,5.809432116030844,44.02540853705085
players,1,534,5.809432116030844,44.02540853705085
players,1,535,8.217377053559057,44.50095119061329
players,1,536,8.217377053559057,44.50095119061329
players,1,537,8.217377053559057,44.50095119061329
players,1,538,8.217377053559057,44.50095119061329
players,1,539,8.217377053559057,44.50095119061329
players,1,540,4.835337981520902,44.780773990469825
players,1,541,4.835337981520902,44.780773990469825
players,1,542,4.835337981520902,44.780773990469825
players,1,543,4.835337981520902,44.780773990469825
players,1,544,4.835337981520902,44.780773990469825
players,1,545,4.852195794771207,45.06157235822279
players,1,546,4.852195794771207,45.06157235822279
players,1,547,4.852195794771207,45.06157235822279
players,1,548,4.852195794771207,45.06157235822279
players,1,549,4.852195794771207,45.06157235822279
players,1,550,8.66120137675028,45.56279928974769
players,1,551,8.66120137675028,45.56279928974769
players,1,552,8.66120137675028,45.56279928974769
players,1,553,8.66120137675028,45.56279928974769
players,1,554,8.66120137675028,45.56279928974769
players,1,555,4.968314593932322,45.85031749541507
players,1,556,4.968314593932322,45.85031749541507
players,1,557,4.968314593932322,45.85031749541507
players,1,558,4.968314593932322,45.85031749541507
players,1,559,4.968314593932322,45.85031749541507
players,1,560,5.315619001351106,46.15793433577104
players,1,561,5.315619001351106,46.15793433577104
players,1,562,5.315619001351106,46.15793433577104
players,1,563,5.315619001351106,46.15793433577104
players,1,564,5.315619001351106,46.15793433577104
players,1,565,8.815621162613258,46.66809759749634
players,1,566,8.815621162613258,46.66809759749634
players,1,567,8.815621162613258,46.66809759749634
players,1,568,8.815621162613258,46.66809759749634
players,1,569,8.815621162613258,46.66809759749634
players,1,570,3.5097110988801177,46.871205878681536
players,1,571,3.5097110988801177,46.871205878681536
players,1,572,3.5097110988801177,46.871205878681536
players,1,573,3.5097110988801177,46.871205878681536
players,1,574,3.5097110988801177,46.871205878681536
players,1,575,3.9916792629858833,47.10220583603026
players,1,576,3.9916792629858833,47.10220583603026
players,1,577,3.9916792629858833,47.10220583603026
players,1,578,3.9916792629858833,47.10220583603026
players,1,579,3.9916792629858833,47.10220583603026
players,1,580,5.840887674044065,47.44022016901892
players,1,581,5.840887674044065,47.44022016901892
players,1,582,5.840887674044065,47.44022016901892
players,1,583,5.840887674044065,47.44022016901892
players,1,584,5.840887674044065,47.44022016901892
players,1,585,2.490492637593491,47.584345900361136
players,1,586,2.490492637593491,47.584345900361136
players,1,587,2.490492637593491,47.584345900361136
players,1,588,2.490492637593491,47.584345900361136
players,1,589,2.490492637593491,47.584345900361136
players,1,590,9.725997523470157,48.14719297926566
players,1,591,9.725997523470157,48.14719297926566
players,1,592,9.725997523470157,48.14719297926566
players,1,593,9.725997523470157,48.14719297926566
players,1,594,9.725997523470157,48.14719297926566
players,1,595,7.068041628532589,48.556223166102036
players,1,596,7.068041628532589,48.556223166102036
players,1,597,7.068041628532589,48.556223166102036
players,1,598,7.068041628532589,48.556223166102036
players,1,599,7.068041628532589,48.556223166102036
players,1,600,11.590527329348085,49.22697127543931
players,1,601,11.590527329348085,49.22697127543931
players,1,602,11.590527329348085,49.22697127543931
players,1,603,11.590527329348085,49.22697127543931
players,1,604,11.590527329348085,49.22697127543931
players,1,605,9.907884054823827,49.800344195278655
players,1,606,9.907884054823827,49.800344195278655
players,1,607,9.907884054823827,49.800344195278655
players,1,608,9.907884054823827,49.800344195278655
players,1,609,9.907884054823827,49.800344195278655
players,1,610,5.6682171806953106,50.12836602286519
players,1,611,5.6682171806953106,50.12836602286519
players,1,612,5.6682171806953106,50.12836602286519
players,1,613,5.6682171806953106,50.12836602286519
players,1,614,5.6682171806953106,50.12836602286519
players,1,615,5.371836920922813,50.43923621504822
players,1,616,5.371836920922813,50.43923621504822
players,1,617,5.371836920922813,50.43923621504822
players,1,618,5.371836920922813,50.43923621504822
players,1,619,5.371836920922813,50.43923621504822
players,1,620,3.714807973423472,50.65421352832504
players,1,621,3.714807973423472,50.65421352832504
players,1,622,3.714807973423472,50.65421352832504
players,1,623,3.714807973423472,50.65421352832504
